Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-AR-A2LR-01	2	128055397	134629878	3148	-0.145
TCGA-AR-A2LR-01	2	134633430	167209120	18497	-0.1965
TCGA-AR-A2LR-01	2	167209556	178423963	7136	-0.1633
TCGA-AR-A2LR-01	2	178429184	216231383	20414	-0.1893
TCGA-AR-A2LR-01	2	216233952	218132589	1327	-0.123
TCGA-AR-A2LR-01	2	218132857	230161645	7456	-0.1719
TCGA-AR-A2LR-01	2	230162352	231352276	658	-0.2422
TCGA-AR-A2LR-01	2	231356739	239765628	5035	-0.1695
TCGA-AR-A2LR-01	2	239765816	239846064	68	0.2311
TCGA-AR-A2LR-01	2	239849775	241537572	911	-0.1778
TCGA-AR-A2LR-01	3	2170634	9177756	4134	-0.1501
TCGA-AR-A2LR-01	3	9181562	9603384	226	0.2356
TCGA-AR-A2LR-01	3	9605833	14807212	3382	-0.1481
TCGA-AR-A2LR-01	3	14813634	15295157	299	0.2218
TCGA-AR-A2LR-01	3	15296518	23124842	4147	-0.178
TCGA-AR-A2LR-01	3	23126835	23347943	114	-0.7676
TCGA-AR-A2LR-01	3	23355335	23384513	21	-0.3413
TCGA-AR-A2LR-01	3	23388657	28180351	3057	-0.1448
TCGA-AR-A2LR-01	3	28184201	28184830	3	-1.2765
TCGA-AR-A2LR-01	3	28189353	45623207	10554	-0.1558
TCGA-AR-A2LR-01	3	45625895	53400742	3407	-0.1937
TCGA-AR-A2LR-01	3	53400902	70951154	11547	-0.129
TCGA-AR-A2LR-01	3	70956370	73095984	1501	-0.174
TCGA-AR-A2LR-01	3	73098105	74307530	932	-0.1133
TCGA-AR-A2LR-01	3	74307676	96784552	9307	-0.1844
TCGA-AR-A2LR-01	3	96789416	98892656	1088	0.2049
TCGA-AR-A2LR-01	3	98894552	102147651	1733	-0.1852
TCGA-AR-A2LR-01	3	102156200	102359675	105	0.2348
TCGA-AR-A2LR-01	3	102363122	108318301	3545	-0.1946
TCGA-AR-A2LR-01	3	108318996	108319008	2	-1.4228
TCGA-AR-A2LR-01	3	108319793	111030338	1254	-0.1677
TCGA-AR-A2LR-01	3	111039162	117484438	4106	0.2147
TCGA-AR-A2LR-01	3	117485595	121246564	2140	0.514
TCGA-AR-A2LR-01	3	121248036	122741990	715	0.187
TCGA-AR-A2LR-01	3	122743154	123274863	349	0.3015
TCGA-AR-A2LR-01	3	123280734	124560420	810	-0.1229
TCGA-AR-A2LR-01	3	124565054	124893546	277	0.2837
TCGA-AR-A2LR-01	3	124900021	134522348	5535	-0.1546
TCGA-AR-A2LR-01	3	134525772	135808805	837	0.2857
TCGA-AR-A2LR-01	3	135809049	138898656	1402	0.2229
TCGA-AR-A2LR-01	3	138900690	139745658	467	0.2887
TCGA-AR-A2LR-01	3	139748787	139749199	2	-0.5801
TCGA-AR-A2LR-01	3	139752534	141191662	1054	0.2667
TCGA-AR-A2LR-01	3	141191678	165724909	12477	0.2119
TCGA-AR-A2LR-01	3	165725895	165788201	49	-0.1264
TCGA-AR-A2LR-01	3	165790314	185856343	9853	0.2028
TCGA-AR-A2LR-01	3	185862396	185900004	23	-0.6428
TCGA-AR-A2LR-01	3	185903732	194368613	5631	0.2153
TCGA-AR-A2LR-01	3	194369247	194838744	271	0.7439
TCGA-AR-A2LR-01	3	194842005	197812401	740	0.1831
TCGA-AR-A2LR-01	4	1059384	3407632	957	-0.2169
TCGA-AR-A2LR-01	4	3407656	12077719	5332	-0.1356
TCGA-AR-A2LR-01	4	12077910	22013012	6842	-0.1682
TCGA-AR-A2LR-01	4	22013591	25768349	2423	-0.1425
TCGA-AR-A2LR-01	4	25768625	44723371	11080	-0.1925
TCGA-AR-A2LR-01	4	44728820	45392991	357	0.1856
TCGA-AR-A2LR-01	4	45399156	45729265	155	-0.2243
TCGA-AR-A2LR-01	4	45735385	45763648	17	0.2465
TCGA-AR-A2LR-01	4	45767244	48067890	1178	-0.198
TCGA-AR-A2LR-01	4	51832470	51914486	56	0.1512
TCGA-AR-A2LR-01	4	51918088	57355514	3509	0.2508
TCGA-AR-A2LR-01	4	57355556	60461594	1847	0.2032
TCGA-AR-A2LR-01	4	60464276	60465899	2	1.5089
TCGA-AR-A2LR-01	4	60469846	65534121	2633	0.1975
TCGA-AR-A2LR-01	4	65534313	67500827	1154	0.5025
TCGA-AR-A2LR-01	4	67501019	67832508	194	0.1904
TCGA-AR-A2LR-01	4	67833923	68339321	241	0.5081
TCGA-AR-A2LR-01	4	69452478	72339374	1544	0.2112
TCGA-AR-A2LR-01	4	72344228	72475575	72	0.4843
TCGA-AR-A2LR-01	4	72480992	73149092	433	0.2382
TCGA-AR-A2LR-01	4	73149151	75072498	1130	-0.1757
TCGA-AR-A2LR-01	4	75078894	76940235	1186	0.2271
TCGA-AR-A2LR-01	4	76940784	82490482	3341	-0.1628
TCGA-AR-A2LR-01	4	82493512	83107916	358	0.2579
TCGA-AR-A2LR-01	4	83114543	91796015	5143	-0.1785
TCGA-AR-A2LR-01	4	91799329	92177997	149	0.2211
TCGA-AR-A2LR-01	4	92183664	93319672	460	-0.1883
TCGA-AR-A2LR-01	4	93326035	93759660	263	0.2199
TCGA-AR-A2LR-01	4	93760712	99335572	3164	-0.1647
TCGA-AR-A2LR-01	4	99335827	99336053	2	-1.504
TCGA-AR-A2LR-01	4	99336750	102270630	1720	-0.1699
TCGA-AR-A2LR-01	4	102279190	102815188	305	0.2162
TCGA-AR-A2LR-01	4	102817400	106421821	1911	-0.167
TCGA-AR-A2LR-01	4	106429284	114252456	4623	0.2322
TCGA-AR-A2LR-01	4	114252472	122420004	4552	0.5074
TCGA-AR-A2LR-01	4	122421371	138389693	8090	0.2057
TCGA-AR-A2LR-01	4	138394840	156813955	10632	0.2312
TCGA-AR-A2LR-01	4	156815383	162620639	3345	0.1961
TCGA-AR-A2LR-01	4	162632957	163361933	433	-0.2011
TCGA-AR-A2LR-01	4	163374804	163374813	2	-1.7509
TCGA-AR-A2LR-01	4	163376730	164584433	712	-0.2034
TCGA-AR-A2LR-01	4	164989248	168074967	1595	0.2148
TCGA-AR-A2LR-01	4	168075000	169685980	1034	-0.1504
TCGA-AR-A2LR-01	4	169687954	174308132	2464	-0.7904
TCGA-AR-A2LR-01	4	174312313	174313428	5	-0.5841
TCGA-AR-A2LR-01	4	174323717	176370502	1164	-0.1911
TCGA-AR-A2LR-01	4	176370930	178784890	1206	-0.7983
TCGA-AR-A2LR-01	4	178785472	179202114	244	-0.1462
TCGA-AR-A2LR-01	4	179202558	180548064	858	-0.2188
TCGA-AR-A2LR-01	4	180548146	182597093	1203	-0.1211
TCGA-AR-A2LR-01	4	182597560	185551313	661	-0.1932
TCGA-AR-A2LR-01	4	185551580	186172834	443	-0.1084
TCGA-AR-A2LR-01	4	186176244	187842528	986	-0.792
TCGA-AR-A2LR-01	5	913983	1287904	56	0.4696
TCGA-AR-A2LR-01	5	1288500	8231405	5208	0.5684
TCGA-AR-A2LR-01	5	8231519	17793926	5669	0.53
TCGA-AR-A2LR-01	5	17794466	30858727	6842	0.486
TCGA-AR-A2LR-01	5	30858934	38973409	4891	0.5344
TCGA-AR-A2LR-01	5	38978350	45383300	3446	0.4836
TCGA-AR-A2LR-01	5	50828231	60181571	5981	-0.7832
TCGA-AR-A2LR-01	5	60185795	71778054	5431	-0.1992
TCGA-AR-A2LR-01	5	71783553	73756096	1219	-0.1678
TCGA-AR-A2LR-01	5	73756496	73756931	3	-1.124
TCGA-AR-A2LR-01	5	73764951	74552829	672	-0.1494
TCGA-AR-A2LR-01	5	74552965	98925401	13224	-0.2122
TCGA-AR-A2LR-01	5	98930637	98974967	30	-0.8381
TCGA-AR-A2LR-01	5	98977180	103510788	1500	-0.2169
TCGA-AR-A2LR-01	5	103512585	103512842	3	-1.5547
TCGA-AR-A2LR-01	5	103516539	107152434	1755	-0.2315
TCGA-AR-A2LR-01	5	107155008	107430639	223	0.4923
TCGA-AR-A2LR-01	5	107432587	107534028	119	-0.219
TCGA-AR-A2LR-01	5	107539250	107572854	22	0.2756
TCGA-AR-A2LR-01	5	107573009	127614411	12174	-0.2059
TCGA-AR-A2LR-01	5	127615185	129110155	915	0.2269
TCGA-AR-A2LR-01	5	129125020	129262661	62	-2.5371
TCGA-AR-A2LR-01	5	129263915	132844544	1879	0.1648
TCGA-AR-A2LR-01	5	132845227	134017131	849	0.232
TCGA-AR-A2LR-01	5	134019443	134944275	458	0.1575
TCGA-AR-A2LR-01	5	134944696	137492664	1828	0.2484
TCGA-AR-A2LR-01	5	137494935	166127611	17686	0.187
TCGA-AR-A2LR-01	5	166131157	175916541	6816	-0.1812
TCGA-AR-A2LR-01	5	175919594	180934240	2056	0.1727
TCGA-AR-A2LR-01	6	1011760	2688830	1282	0.2715
TCGA-AR-A2LR-01	6	2695661	3020455	285	0.148
TCGA-AR-A2LR-01	6	3022899	5227292	1475	0.2401
TCGA-AR-A2LR-01	6	5227439	6511957	983	-0.1763
TCGA-AR-A2LR-01	6	6513525	7125138	517	0.9082
TCGA-AR-A2LR-01	6	7129384	7265822	90	-0.2231
TCGA-AR-A2LR-01	6	7271371	7495523	100	0.4461
TCGA-AR-A2LR-01	6	7500341	14702706	5191	0.5177
TCGA-AR-A2LR-01	6	14702992	15607641	427	0.4165
TCGA-AR-A2LR-01	6	15615390	15687074	47	1.1742
TCGA-AR-A2LR-01	6	15690083	15725212	42	0.4999
TCGA-AR-A2LR-01	6	15727772	16720850	783	1.1982
TCGA-AR-A2LR-01	6	16721229	18225070	888	0.9132
TCGA-AR-A2LR-01	6	18226470	18234304	10	0.2384
TCGA-AR-A2LR-01	6	18237430	18379707	122	0.8327
TCGA-AR-A2LR-01	6	18379791	20344885	1509	0.9617
TCGA-AR-A2LR-01	6	20345190	20844012	320	0.8791
TCGA-AR-A2LR-01	6	20844188	20946533	65	0.5419
TCGA-AR-A2LR-01	6	20952527	22117562	773	0.9292
TCGA-AR-A2LR-01	6	22119590	23672102	1197	0.5466
TCGA-AR-A2LR-01	6	23675851	24027093	258	1.2184
TCGA-AR-A2LR-01	6	24036671	25112517	730	0.4784
TCGA-AR-A2LR-01	6	25114581	25450258	240	1.1614
TCGA-AR-A2LR-01	6	25735847	25825355	71	0.5035
TCGA-AR-A2LR-01	6	25836699	26144563	193	1.1415
TCGA-AR-A2LR-01	6	26153056	26208642	36	0.3464
TCGA-AR-A2LR-01	6	26211120	26479866	118	1.0779
TCGA-AR-A2LR-01	6	26483361	26955163	100	0.4282
TCGA-AR-A2LR-01	6	26960338	28511641	596	1.1527
TCGA-AR-A2LR-01	6	28518231	28566169	26	0.5529
TCGA-AR-A2LR-01	6	28572190	28710361	68	1.1823
TCGA-AR-A2LR-01	6	28717447	28774563	19	1.7922
TCGA-AR-A2LR-01	6	28791051	28838541	10	1.3743
TCGA-AR-A2LR-01	6	28858628	29504157	182	0.4737
TCGA-AR-A2LR-01	6	29507262	29507690	3	1.5772
TCGA-AR-A2LR-01	6	29508731	31238631	620	0.4595
TCGA-AR-A2LR-01	6	31238839	32932241	8	1.0865
TCGA-AR-A2LR-01	6	32934157	34749511	997	0.4632
TCGA-AR-A2LR-01	6	34752016	35459689	280	1.1169
TCGA-AR-A2LR-01	6	35464062	35807722	123	0.4343
TCGA-AR-A2LR-01	6	35810053	36079321	151	1.0873
TCGA-AR-A2LR-01	6	36080652	36116988	26	0.3557
TCGA-AR-A2LR-01	6	36117548	36212988	48	1.1646
TCGA-AR-A2LR-01	6	36219237	37065153	591	0.4448
TCGA-AR-A2LR-01	6	37066076	37737452	431	1.1568
TCGA-AR-A2LR-01	6	37738443	38924671	817	0.5018
TCGA-AR-A2LR-01	6	38927352	40798727	1474	0.5784
TCGA-AR-A2LR-01	6	40805232	41885017	683	0.5202
TCGA-AR-A2LR-01	6	41885505	43482802	832	0.4266
TCGA-AR-A2LR-01	6	43483452	65411803	10112	0.2116
TCGA-AR-A2LR-01	6	65412156	65412175	2	-1.4865
TCGA-AR-A2LR-01	6	65412219	65419525	17	0.345
TCGA-AR-A2LR-01	6	65419771	67816618	1457	0.1634
TCGA-AR-A2LR-01	6	67816823	90499998	12986	0.2081
TCGA-AR-A2LR-01	6	90500688	91466945	555	0.2774
TCGA-AR-A2LR-01	6	91467115	126050942	19144	0.2057
TCGA-AR-A2LR-01	6	126051219	147341789	13063	-0.185
TCGA-AR-A2LR-01	6	147342417	163444396	10622	-0.1624
TCGA-AR-A2LR-01	6	163451877	163472630	10	-0.8075
TCGA-AR-A2LR-01	6	163477143	170596889	3277	-0.1413
TCGA-AR-A2LR-01	7	664936	19969270	9465	-0.2031
TCGA-AR-A2LR-01	7	19970282	35013306	10072	-0.1614
TCGA-AR-A2LR-01	7	35014735	38413000	2366	-0.2046
TCGA-AR-A2LR-01	7	38413048	51886243	8565	-0.1654
TCGA-AR-A2LR-01	7	51886392	54483617	1729	-0.2041
TCGA-AR-A2LR-01	7	54484509	55802408	989	0.2383
TCGA-AR-A2LR-01	7	55804206	55971185	73	-0.1746
TCGA-AR-A2LR-01	7	56025154	63675854	297	0.1956
TCGA-AR-A2LR-01	7	63677725	65768840	493	0.8762
TCGA-AR-A2LR-01	7	65773545	66519432	220	0.1998
TCGA-AR-A2LR-01	7	66521014	66898528	106	0.6157
TCGA-AR-A2LR-01	7	66911121	69988459	1763	0.2541
TCGA-AR-A2LR-01	7	69994774	70153693	92	-0.714
TCGA-AR-A2LR-01	7	70159110	72436746	1350	0.2905
TCGA-AR-A2LR-01	7	72438557	95247761	10757	0.2085
TCGA-AR-A2LR-01	7	95249423	96832222	1039	0.2789
TCGA-AR-A2LR-01	7	96832241	100327112	1579	0.21
TCGA-AR-A2LR-01	7	100328269	100773794	112	0.0508
TCGA-AR-A2LR-01	7	100773961	105046306	2070	0.229
TCGA-AR-A2LR-01	7	105046735	105103389	33	-0.2217
TCGA-AR-A2LR-01	7	105109793	131323577	13930	0.2091
TCGA-AR-A2LR-01	7	131323718	133386174	1281	0.2783
TCGA-AR-A2LR-01	7	133387489	145424646	6505	0.2262
TCGA-AR-A2LR-01	7	145432683	147873201	1426	0.1797
TCGA-AR-A2LR-01	7	147880281	148714730	604	0.244
TCGA-AR-A2LR-01	7	148718587	148793460	49	-0.1752
TCGA-AR-A2LR-01	7	148793791	151509553	1181	0.2067
TCGA-AR-A2LR-01	7	151512688	151582783	44	-0.219
TCGA-AR-A2LR-01	7	151585773	152305083	370	0.2238
TCGA-AR-A2LR-01	7	152311543	152398285	37	-0.1849
TCGA-AR-A2LR-01	7	152408792	154284950	583	0.227
TCGA-AR-A2LR-01	7	154290233	158592540	2689	0.2633
TCGA-AR-A2LR-01	8	667625	3663401	1551	-0.7823
TCGA-AR-A2LR-01	8	3686232	4032490	198	-2.6118
TCGA-AR-A2LR-01	8	4036358	38531258	20648	-0.7729
TCGA-AR-A2LR-01	8	38542325	42182432	2125	1.4241
TCGA-AR-A2LR-01	8	42188571	43012035	478	1.2438
TCGA-AR-A2LR-01	8	43013908	48569998	848	1.4402
TCGA-AR-A2LR-01	8	48571631	50372763	943	1.6981
TCGA-AR-A2LR-01	8	50374496	50449187	51	1.4802
TCGA-AR-A2LR-01	8	50452353	60712415	6220	0.2116
TCGA-AR-A2LR-01	8	60713867	60727493	7	-0.7349
TCGA-AR-A2LR-01	8	60729753	69710005	5213	0.2188
TCGA-AR-A2LR-01	8	69710407	69773181	51	0.5288
TCGA-AR-A2LR-01	8	69774431	69936463	82	0.217
TCGA-AR-A2LR-01	8	69945623	70192306	175	0.4745
TCGA-AR-A2LR-01	8	70193657	78160161	4738	0.2103
TCGA-AR-A2LR-01	8	78162173	78164367	2	1.5427
TCGA-AR-A2LR-01	8	78165282	78981313	379	0.2027
TCGA-AR-A2LR-01	8	78984917	79312608	189	0.8252
TCGA-AR-A2LR-01	8	79313009	79584681	170	0.9682
TCGA-AR-A2LR-01	8	79584913	80060216	277	0.7577
TCGA-AR-A2LR-01	8	80062650	82392042	1263	0.9194
TCGA-AR-A2LR-01	8	82394370	82949340	297	0.7066
TCGA-AR-A2LR-01	8	82953212	83307131	187	0.8351
TCGA-AR-A2LR-01	8	83307437	90386988	3796	0.9129
TCGA-AR-A2LR-01	8	90387445	90644739	129	0.7507
TCGA-AR-A2LR-01	8	90648855	93049888	1285	0.4744
TCGA-AR-A2LR-01	8	93050657	98564331	3517	0.5235
TCGA-AR-A2LR-01	8	98571639	100258123	721	0.4603
TCGA-AR-A2LR-01	8	100262489	100700152	305	0.9241
TCGA-AR-A2LR-01	8	100705461	112640136	6549	0.5044
TCGA-AR-A2LR-01	8	112643367	112676023	22	0.4125
TCGA-AR-A2LR-01	8	112681468	113561897	434	1.6842
TCGA-AR-A2LR-01	8	113567382	113567383	2	0.1079
TCGA-AR-A2LR-01	8	113580472	118414063	2893	1.6649
TCGA-AR-A2LR-01	8	118416525	118725966	233	1.562
TCGA-AR-A2LR-01	8	118728292	119890666	823	1.4248
TCGA-AR-A2LR-01	8	119893541	122046691	1354	1.5217
TCGA-AR-A2LR-01	8	122058503	122058644	2	0.016
TCGA-AR-A2LR-01	8	122058784	122119398	34	1.5069
TCGA-AR-A2LR-01	8	122120801	126446795	2932	1.8133
TCGA-AR-A2LR-01	8	126449359	127900639	1066	1.39
TCGA-AR-A2LR-01	8	127901448	131770953	2655	0.2212
TCGA-AR-A2LR-01	8	131777105	138004170	4704	-0.1757
TCGA-AR-A2LR-01	8	138005914	140342629	1888	-0.1214
TCGA-AR-A2LR-01	8	140342829	144182542	703	-0.1881
TCGA-AR-A2LR-01	9	789794	13482266	6918	-0.1747
TCGA-AR-A2LR-01	9	13486365	13530712	39	0.1896
TCGA-AR-A2LR-01	9	13531733	17837881	3483	-0.145
TCGA-AR-A2LR-01	9	17842130	37797173	12400	-0.1799
TCGA-AR-A2LR-01	9	37799034	68423153	714	-0.1415
TCGA-AR-A2LR-01	9	68424128	70310211	1443	-0.7355
TCGA-AR-A2LR-01	9	70324487	112348209	28166	-0.1596
TCGA-AR-A2LR-01	9	112349146	112932435	250	0.457
TCGA-AR-A2LR-01	9	112933116	114643587	1131	-0.1602
TCGA-AR-A2LR-01	9	114649140	114652756	6	-2.017
TCGA-AR-A2LR-01	9	114654432	114966615	243	-0.1811
TCGA-AR-A2LR-01	9	114968743	124996502	6928	-0.1382
TCGA-AR-A2LR-01	9	125002206	138044505	6690	-0.1971
TCGA-AR-A2LR-01	10	366509	3364163	1565	0.2198
TCGA-AR-A2LR-01	10	3365137	4460873	1022	0.1579
TCGA-AR-A2LR-01	10	4461839	5029210	483	0.2033
TCGA-AR-A2LR-01	10	5030072	6464945	998	0.4786
TCGA-AR-A2LR-01	10	6467756	8760345	1871	0.176
TCGA-AR-A2LR-01	10	8760949	12942945	2999	0.4897
TCGA-AR-A2LR-01	10	12943767	18915930	4593	0.2089
TCGA-AR-A2LR-01	10	18916174	19081504	77	0.5447
TCGA-AR-A2LR-01	10	19083842	19875064	557	0.6883
TCGA-AR-A2LR-01	10	19875292	31225631	7707	0.4958
TCGA-AR-A2LR-01	10	31227704	32232158	599	0.1554
TCGA-AR-A2LR-01	10	32232522	32846825	317	0.477
TCGA-AR-A2LR-01	10	32847024	34878243	1427	0.533
TCGA-AR-A2LR-01	10	35038907	35100108	28	0.7883
TCGA-AR-A2LR-01	10	35110891	35786213	353	0.521
TCGA-AR-A2LR-01	10	35787420	37044907	869	0.4769
TCGA-AR-A2LR-01	10	37053848	37128043	42	0.8023
TCGA-AR-A2LR-01	10	37128794	37699183	326	0.6848
TCGA-AR-A2LR-01	10	37699679	38367959	344	0.8856
TCGA-AR-A2LR-01	10	38373018	38770921	65	0.5588
TCGA-AR-A2LR-01	10	42450960	52289627	4630	-0.6704
TCGA-AR-A2LR-01	10	52300341	52496863	140	-0.1356
TCGA-AR-A2LR-01	10	52500709	87868814	21407	-0.6922
TCGA-AR-A2LR-01	10	87869166	87958155	147	-0.4689
TCGA-AR-A2LR-01	10	87958192	95105451	4202	-0.6965
TCGA-AR-A2LR-01	10	95105456	95116332	14	-0.0346
TCGA-AR-A2LR-01	10	95122745	99623004	2872	-0.6848
TCGA-AR-A2LR-01	10	99626028	99799658	107	-0.117
TCGA-AR-A2LR-01	10	99803961	109859522	5931	-0.691
TCGA-AR-A2LR-01	10	109861345	109864383	2	-2.667
TCGA-AR-A2LR-01	10	109864670	129252913	13934	-0.6817
TCGA-AR-A2LR-01	10	129256183	129368372	95	-0.0581
TCGA-AR-A2LR-01	10	129421801	133411599	1424	-0.7015
TCGA-AR-A2LR-01	11	456012	11089463	5924	0.1824
TCGA-AR-A2LR-01	11	11089735	13362135	2052	0.2482
TCGA-AR-A2LR-01	11	13362446	13740558	204	0.0975
TCGA-AR-A2LR-01	11	13746997	20719532	4806	0.2191
TCGA-AR-A2LR-01	11	20721464	25732805	3262	0.1636
TCGA-AR-A2LR-01	11	25733981	46397248	13116	0.2011
TCGA-AR-A2LR-01	11	46398233	56298558	1312	0.1549
TCGA-AR-A2LR-01	11	56302253	61197838	2824	0.2113
TCGA-AR-A2LR-01	11	61197989	61565703	143	0.7656
TCGA-AR-A2LR-01	11	61570267	62442114	466	0.2013
TCGA-AR-A2LR-01	11	62442969	62954195	222	0.0959
TCGA-AR-A2LR-01	11	62954212	64122070	526	0.1833
TCGA-AR-A2LR-01	11	64126582	64224329	38	-0.8301
TCGA-AR-A2LR-01	11	64227830	68882002	1248	0.1583
TCGA-AR-A2LR-01	11	68884734	71440243	1479	0.2857
TCGA-AR-A2LR-01	11	71441212	73712700	985	0.4765
TCGA-AR-A2LR-01	11	73713224	73921649	110	0.6636
TCGA-AR-A2LR-01	11	73928773	76382975	1359	0.49
TCGA-AR-A2LR-01	11	76388483	78656203	1215	0.2246
TCGA-AR-A2LR-01	11	78661992	80193417	1257	0.2883
TCGA-AR-A2LR-01	11	80194382	81612429	972	0.2304
TCGA-AR-A2LR-01	11	81612607	83647586	1194	-0.1714
TCGA-AR-A2LR-01	11	83651142	83651382	2	-1.5886
TCGA-AR-A2LR-01	11	83651434	92207915	4930	-0.1715
TCGA-AR-A2LR-01	11	92211904	92324944	100	0.5296
TCGA-AR-A2LR-01	11	92325388	92780696	310	-0.1235
TCGA-AR-A2LR-01	11	92781694	92946612	136	0.507
TCGA-AR-A2LR-01	11	92951657	92960805	5	-0.3081
TCGA-AR-A2LR-01	11	92963410	92980776	15	0.4056
TCGA-AR-A2LR-01	11	92983098	98132054	3205	-0.1666
TCGA-AR-A2LR-01	11	98135090	98209651	57	0.5838
TCGA-AR-A2LR-01	11	98210589	98806242	289	0.184
TCGA-AR-A2LR-01	11	98808696	98925797	114	0.4933
TCGA-AR-A2LR-01	11	98925856	98951584	25	0.8162
TCGA-AR-A2LR-01	11	98953894	99320398	290	0.4933
TCGA-AR-A2LR-01	11	99331024	99390175	44	-0.1368
TCGA-AR-A2LR-01	11	99393197	99472453	52	0.2076
TCGA-AR-A2LR-01	11	99472547	102994750	2469	-0.159
TCGA-AR-A2LR-01	11	103000382	108769022	3211	-0.1919
TCGA-AR-A2LR-01	11	108769162	118002005	6305	-0.1427
TCGA-AR-A2LR-01	11	118002019	119443761	927	-0.2309
TCGA-AR-A2LR-01	11	119444055	121197243	1285	-0.113
TCGA-AR-A2LR-01	11	121201744	125105044	2786	-0.1777
TCGA-AR-A2LR-01	11	125105415	134272740	6253	-0.1408
TCGA-AR-A2LR-01	12	780472	1880627	264	0.1461
TCGA-AR-A2LR-01	12	1881225	6245130	3250	0.238
TCGA-AR-A2LR-01	12	6250237	12667780	3105	0.178
TCGA-AR-A2LR-01	12	12669503	14172743	1003	0.7256
TCGA-AR-A2LR-01	12	14174776	14179481	3	-0.1202
TCGA-AR-A2LR-01	12	14181891	14411723	116	0.674
TCGA-AR-A2LR-01	12	14420962	20989696	3909	1.0697
TCGA-AR-A2LR-01	12	20989987	20992407	8	0.4384
TCGA-AR-A2LR-01	12	20992450	22480548	985	1.0758
TCGA-AR-A2LR-01	12	22489867	22533240	23	0.7183
TCGA-AR-A2LR-01	12	22534410	24311791	1202	1.0676
TCGA-AR-A2LR-01	12	24313770	24722429	297	0.7364
TCGA-AR-A2LR-01	12	24724394	25264676	259	0.6054
TCGA-AR-A2LR-01	12	25270231	26003478	562	0.7664
TCGA-AR-A2LR-01	12	26003494	27523430	943	1.0709
TCGA-AR-A2LR-01	12	27524572	31686842	2720	0.747
TCGA-AR-A2LR-01	12	31687793	39217306	1249	0.47
TCGA-AR-A2LR-01	12	39217559	39275695	33	0.6579
TCGA-AR-A2LR-01	12	39276182	40006330	402	0.4499
TCGA-AR-A2LR-01	12	40008974	58664243	10086	-0.2011
TCGA-AR-A2LR-01	12	58670335	60160296	972	0.4946
TCGA-AR-A2LR-01	12	60160430	66504535	3659	0.2206
TCGA-AR-A2LR-01	12	66509093	66509497	3	0.4718
TCGA-AR-A2LR-01	12	66511571	66520936	12	0.9419
TCGA-AR-A2LR-01	12	66521071	67050802	425	0.5473
TCGA-AR-A2LR-01	12	67050905	69104680	1485	1.485
TCGA-AR-A2LR-01	12	69105080	70490840	919	1.288
TCGA-AR-A2LR-01	12	70491125	70495425	2	-0.0776
TCGA-AR-A2LR-01	12	70497895	70510843	10	1.3707
TCGA-AR-A2LR-01	12	70511402	70539907	16	0.9528
TCGA-AR-A2LR-01	12	70540877	70701671	128	1.3289
TCGA-AR-A2LR-01	12	70702055	72554682	1069	1.5013
TCGA-AR-A2LR-01	12	72555075	74571872	968	1.3003
TCGA-AR-A2LR-01	12	74572272	74756501	114	1.5082
TCGA-AR-A2LR-01	12	74761267	84037468	5835	-0.2001
TCGA-AR-A2LR-01	12	84044996	84235278	114	1.5492
TCGA-AR-A2LR-01	12	84242598	85954121	1017	-0.2033
TCGA-AR-A2LR-01	12	85956355	85957151	2	-1.7421
TCGA-AR-A2LR-01	12	85957209	87448148	694	-0.2231
TCGA-AR-A2LR-01	12	87452639	87966467	254	1.4882
TCGA-AR-A2LR-01	12	87966653	97199532	5955	-0.2157
TCGA-AR-A2LR-01	12	97199699	98665245	1090	0.1874
TCGA-AR-A2LR-01	12	98665359	120805987	13599	-0.1715
TCGA-AR-A2LR-01	12	120810646	120926389	74	-1.9785
TCGA-AR-A2LR-01	12	120931289	123530562	1085	-0.2474
TCGA-AR-A2LR-01	12	123538534	131550100	4073	-0.1679
TCGA-AR-A2LR-01	12	131550384	132605822	287	-0.2105
TCGA-AR-A2LR-01	13	18874255	25038017	3008	0.5018
TCGA-AR-A2LR-01	13	25040175	61426046	21953	-0.1882
TCGA-AR-A2LR-01	13	61428998	71804649	4999	-0.2229
TCGA-AR-A2LR-01	13	71804670	72929709	782	0.1877
TCGA-AR-A2LR-01	13	72930407	72933336	2	-0.3506
TCGA-AR-A2LR-01	13	72939441	73151915	110	0.2212
TCGA-AR-A2LR-01	13	73160143	76549398	2490	0.5052
TCGA-AR-A2LR-01	13	76549689	76730556	115	0.844
TCGA-AR-A2LR-01	13	76730579	78558384	1165	0.9229
TCGA-AR-A2LR-01	13	78561602	78893653	202	0.8316
TCGA-AR-A2LR-01	13	78895802	78902249	2	-0.5832
TCGA-AR-A2LR-01	13	78902905	87550822	4927	0.8985
TCGA-AR-A2LR-01	13	87562027	93216986	3409	0.4882
TCGA-AR-A2LR-01	13	93217402	98400704	3353	0.5345
TCGA-AR-A2LR-01	13	98401293	98489018	86	-0.147
TCGA-AR-A2LR-01	13	98495832	107389518	6047	0.5111
TCGA-AR-A2LR-01	13	107389833	107390755	2	-0.8331
TCGA-AR-A2LR-01	13	107392477	108799732	1138	0.5098
TCGA-AR-A2LR-01	13	108800081	113932597	3074	0.5585
TCGA-AR-A2LR-01	13	113933601	114226675	73	0.4494
TCGA-AR-A2LR-01	14	20033191	29254523	4514	-0.1919
