Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-OL-A6VO-01	10	22894648	23130593	162	0.3259
TCGA-OL-A6VO-01	10	23132078	23580261	261	0.0448
TCGA-OL-A6VO-01	10	23580604	23656370	54	-0.2902
TCGA-OL-A6VO-01	10	23658637	23767167	89	0.1034
TCGA-OL-A6VO-01	10	23767733	23982422	159	-0.3231
TCGA-OL-A6VO-01	10	23985844	23986377	3	-1.7329
TCGA-OL-A6VO-01	10	23988787	24079679	62	0.1198
TCGA-OL-A6VO-01	10	24079861	25048675	649	-0.3289
TCGA-OL-A6VO-01	10	25050406	25268028	129	0.0791
TCGA-OL-A6VO-01	10	25271036	25685392	289	-0.317
TCGA-OL-A6VO-01	10	25687623	26568132	589	0.3508
TCGA-OL-A6VO-01	10	26569931	26629826	36	-0.3734
TCGA-OL-A6VO-01	10	26629899	26734953	78	0.3932
TCGA-OL-A6VO-01	10	26737083	28658262	1129	-0.3524
TCGA-OL-A6VO-01	10	28659450	29257628	494	-0.1921
TCGA-OL-A6VO-01	10	29257732	29267221	11	0.476
TCGA-OL-A6VO-01	10	29267719	29271443	3	1.0562
TCGA-OL-A6VO-01	10	29271508	29344599	74	0.4417
TCGA-OL-A6VO-01	10	29346742	42485873	5842	-0.1711
TCGA-OL-A6VO-01	10	42486318	47327025	2167	0.0717
TCGA-OL-A6VO-01	10	48188464	133411599	52568	-0.1677
TCGA-OL-A6VO-01	11	456012	484204	12	-0.2089
TCGA-OL-A6VO-01	11	491334	641563	25	-0.0564
TCGA-OL-A6VO-01	11	648694	23752356	15047	0.0846
TCGA-OL-A6VO-01	11	23754691	31536508	4708	0.1279
TCGA-OL-A6VO-01	11	31542047	32302434	530	0.0962
TCGA-OL-A6VO-01	11	32302571	32302714	2	-2.1765
TCGA-OL-A6VO-01	11	32305023	44265599	7515	0.1105
TCGA-OL-A6VO-01	11	44265742	58694505	4069	-0.0239
TCGA-OL-A6VO-01	11	58696146	61660771	1625	0.3081
TCGA-OL-A6VO-01	11	61671062	83217527	10711	-0.0302
TCGA-OL-A6VO-01	11	83217776	134272740	32938	-0.2757
TCGA-OL-A6VO-01	12	780472	9699086	4809	-0.0227
TCGA-OL-A6VO-01	12	9701054	9710554	13	0.4141
TCGA-OL-A6VO-01	12	9710617	10578116	482	-0.0185
TCGA-OL-A6VO-01	12	10578146	31264260	13058	0.0175
TCGA-OL-A6VO-01	12	31264457	38829764	1269	-0.0159
TCGA-OL-A6VO-01	12	38834281	77599982	22328	-0.2409
TCGA-OL-A6VO-01	12	77600005	91201669	7883	-0.2195
TCGA-OL-A6VO-01	12	91203093	120850991	18711	-0.2543
TCGA-OL-A6VO-01	12	120851912	120940148	54	-0.8762
TCGA-OL-A6VO-01	12	120941995	132605822	5404	-0.2759
TCGA-OL-A6VO-01	13	18874255	51890201	20121	-0.0342
TCGA-OL-A6VO-01	13	51890270	105063404	31068	-0.0056
TCGA-OL-A6VO-01	13	105065312	114226675	5534	-0.0276
TCGA-OL-A6VO-01	14	20033191	33374150	7020	-0.1435
TCGA-OL-A6VO-01	14	33374194	33374797	2	-1.8461
TCGA-OL-A6VO-01	14	33375673	35597783	1338	-0.149
TCGA-OL-A6VO-01	14	35604874	35796128	81	-0.6103
TCGA-OL-A6VO-01	14	35798673	45103183	4567	-0.1327
TCGA-OL-A6VO-01	14	45104969	45143562	20	-0.6853
TCGA-OL-A6VO-01	14	45144667	64913731	11947	-0.1368
TCGA-OL-A6VO-01	14	64914388	64914853	2	-2.2234
TCGA-OL-A6VO-01	14	64915046	72176554	4082	-0.1515
TCGA-OL-A6VO-01	14	72176841	72999759	676	-0.0114
TCGA-OL-A6VO-01	14	73002177	74080889	501	-0.1524
TCGA-OL-A6VO-01	14	74081545	76349548	1356	-0.0281
TCGA-OL-A6VO-01	14	76350033	81014553	3172	-0.1361
TCGA-OL-A6VO-01	14	81014740	81014988	2	-2.9974
TCGA-OL-A6VO-01	14	81015214	84015775	1967	-0.1266
TCGA-OL-A6VO-01	14	84023283	105533894	12792	-0.0069
TCGA-OL-A6VO-01	15	23437561	23746379	217	-0.1759
TCGA-OL-A6VO-01	15	23749749	23750701	2	-1.9441
TCGA-OL-A6VO-01	15	23751052	42293240	9228	-0.1553
TCGA-OL-A6VO-01	15	42293770	42294280	2	-2.0018
TCGA-OL-A6VO-01	15	42297583	52908744	5851	-0.1515
TCGA-OL-A6VO-01	15	52913768	69735926	10998	-0.0519
TCGA-OL-A6VO-01	15	69736494	69740636	4	-1.2324
TCGA-OL-A6VO-01	15	69741749	75656980	3254	-0.0434
TCGA-OL-A6VO-01	15	75660436	75816209	58	0.2586
TCGA-OL-A6VO-01	15	75817935	79332139	1742	-0.0323
TCGA-OL-A6VO-01	15	79332466	79332569	2	-1.3523
TCGA-OL-A6VO-01	15	79333240	80020360	589	-0.0301
TCGA-OL-A6VO-01	15	80023382	101344124	12629	0.0752
TCGA-OL-A6VO-01	16	603333	3821285	1011	-0.3745
TCGA-OL-A6VO-01	16	3824711	3867882	23	-1.5394
TCGA-OL-A6VO-01	16	3871791	6583259	1745	-0.467
TCGA-OL-A6VO-01	16	7081613	7414385	94	0.2353
TCGA-OL-A6VO-01	16	7415747	8239912	624	0.3215
TCGA-OL-A6VO-01	16	8241344	9574750	918	0.215
TCGA-OL-A6VO-01	16	9574831	9576812	4	-0.8313
TCGA-OL-A6VO-01	16	9577849	10111388	530	0.2429
TCGA-OL-A6VO-01	16	10112574	12157580	1370	0.4839
TCGA-OL-A6VO-01	16	12157585	12646471	451	0.3659
TCGA-OL-A6VO-01	16	12646813	12766073	109	0.4453
TCGA-OL-A6VO-01	16	12768776	12838803	55	0.3447
TCGA-OL-A6VO-01	16	12840967	12866853	14	-0.1015
TCGA-OL-A6VO-01	16	12866986	13412102	394	0.1311
TCGA-OL-A6VO-01	16	13413903	13414284	2	-1.0828
TCGA-OL-A6VO-01	16	13415082	21348993	2259	0.1108
TCGA-OL-A6VO-01	16	22773239	24191294	893	-0.1244
TCGA-OL-A6VO-01	16	24195799	24222203	7	0.4824
TCGA-OL-A6VO-01	16	24231071	25157647	544	-0.1436
TCGA-OL-A6VO-01	16	25159102	25764359	443	0.2068
TCGA-OL-A6VO-01	16	25768352	31812529	2477	-0.1485
TCGA-OL-A6VO-01	16	31816059	46649572	54	-0.5509
TCGA-OL-A6VO-01	16	46652114	50739429	2330	-0.302
TCGA-OL-A6VO-01	16	50743306	60614248	6816	-0.6747
TCGA-OL-A6VO-01	16	60616239	63653609	1836	-0.1343
TCGA-OL-A6VO-01	16	63653628	68068398	2719	-0.2965
TCGA-OL-A6VO-01	16	68070585	68353593	126	-0.6944
TCGA-OL-A6VO-01	16	68360339	74046104	2835	-0.152
TCGA-OL-A6VO-01	16	74054192	74184381	73	0.2477
TCGA-OL-A6VO-01	16	74186064	74186090	2	-1.6377
TCGA-OL-A6VO-01	16	74190979	77005966	1592	0.2163
TCGA-OL-A6VO-01	16	77008060	89317317	8632	-0.712
TCGA-OL-A6VO-01	17	1074619	2494474	602	0.1624
TCGA-OL-A6VO-01	17	2496207	2498947	3	-1.9596
TCGA-OL-A6VO-01	17	2502462	27871355	9528	0.1921
TCGA-OL-A6VO-01	17	27873103	31154357	1326	0.0659
TCGA-OL-A6VO-01	17	31157297	32417404	597	0.1837
TCGA-OL-A6VO-01	17	32419918	34935363	1192	0.0785
TCGA-OL-A6VO-01	17	34941290	36567187	600	0.18
TCGA-OL-A6VO-01	17	36567203	38925454	1088	0.0696
TCGA-OL-A6VO-01	17	38925685	40641769	759	0.1706
TCGA-OL-A6VO-01	17	40642947	41800335	629	0.0793
TCGA-OL-A6VO-01	17	41802092	44386534	1162	0.2812
TCGA-OL-A6VO-01	17	44388069	57851849	7040	0.0862
TCGA-OL-A6VO-01	17	57852014	66824548	4384	0.1791
TCGA-OL-A6VO-01	17	66825188	66826532	4	-1.4394
TCGA-OL-A6VO-01	17	66829931	82959812	8203	0.2009
TCGA-OL-A6VO-01	18	326691	6648285	3059	0.8336
TCGA-OL-A6VO-01	18	6651957	14661644	5183	0.6245
TCGA-OL-A6VO-01	18	21109102	23833339	1383	-0.0597
TCGA-OL-A6VO-01	18	23833905	29098655	3368	-0.176
TCGA-OL-A6VO-01	18	29098690	30698517	943	-0.3121
TCGA-OL-A6VO-01	18	30701286	30702006	3	-1.3569
TCGA-OL-A6VO-01	18	30705371	31770494	669	-0.3068
TCGA-OL-A6VO-01	18	31775363	50296656	11500	-0.1572
TCGA-OL-A6VO-01	18	50300485	50303166	7	-0.989
TCGA-OL-A6VO-01	18	50304833	51435990	863	-0.1593
TCGA-OL-A6VO-01	18	51436474	51438890	3	-1.2276
TCGA-OL-A6VO-01	18	51439570	57609409	3926	-0.1631
TCGA-OL-A6VO-01	18	57610836	59160992	976	-0.5485
TCGA-OL-A6VO-01	18	59164450	79349796	10905	-0.1658
TCGA-OL-A6VO-01	19	283868	48028055	19807	-0.1918
TCGA-OL-A6VO-01	19	48028073	48028075	2	-2.0012
TCGA-OL-A6VO-01	19	48028119	58370362	4245	-0.1957
TCGA-OL-A6VO-01	20	472817	15242390	9069	-0.3036
TCGA-OL-A6VO-01	20	15242986	15243099	4	-2.0427
TCGA-OL-A6VO-01	20	15247649	25851481	7682	-0.3039
TCGA-OL-A6VO-01	20	25856889	36552829	2612	-0.1818
TCGA-OL-A6VO-01	20	36553242	37149272	339	-0.2759
TCGA-OL-A6VO-01	20	37151875	37985360	516	-0.1721
TCGA-OL-A6VO-01	20	37986191	53545858	10217	-0.3053
TCGA-OL-A6VO-01	20	53546628	53557356	18	0.3029
TCGA-OL-A6VO-01	20	53559068	54338714	587	-0.2814
TCGA-OL-A6VO-01	20	54338851	56127356	1315	-0.1418
TCGA-OL-A6VO-01	20	56127714	63506002	4983	-0.0401
TCGA-OL-A6VO-01	20	63506054	63588502	34	-0.1585
TCGA-OL-A6VO-01	21	13974127	15294587	883	0.1167
TCGA-OL-A6VO-01	21	15295540	24392808	5486	0.0061
TCGA-OL-A6VO-01	21	24393786	46262057	14151	-0.1106
TCGA-OL-A6VO-01	22	16934932	48940621	17005	-0.1809
TCGA-OL-A6VO-01	X	3236359	39219237	16039	-0.0032
TCGA-OL-A6VO-01	X	39219774	39219999	2	-2.1953
TCGA-OL-A6VO-01	X	39220778	55240627	6655	-0.016
TCGA-OL-A6VO-01	X	55247290	112518813	21320	0.0128
TCGA-OL-A6VO-01	X	112518894	155677414	19585	-0.0059
TCGA-AO-A128-01	1	3301765	20206154	9546	0.0954
TCGA-AO-A128-01	1	20209649	20496355	200	0.2336
TCGA-AO-A128-01	1	20498871	30662823	5062	0.0913
TCGA-AO-A128-01	1	30663301	33088048	1008	-0.1556
TCGA-AO-A128-01	1	33091112	36407064	1861	0.1034
TCGA-AO-A128-01	1	36407163	36553118	93	0.3018
TCGA-AO-A128-01	1	36553676	53427605	8930	0.089
TCGA-AO-A128-01	1	53428657	53996030	370	0.271
TCGA-AO-A128-01	1	53997740	146716041	41040	0.0893
TCGA-AO-A128-01	1	149906351	233203681	52235	0.3701
TCGA-AO-A128-01	1	233203707	236734076	2467	0.4024
TCGA-AO-A128-01	1	236735742	236737237	8	0.9107
TCGA-AO-A128-01	1	236738518	236930397	148	0.4374
TCGA-AO-A128-01	1	236938058	245882116	6220	0.3702
TCGA-AO-A128-01	1	245882440	245885616	2	-0.9959
TCGA-AO-A128-01	1	245885936	247650984	537	0.3736
TCGA-AO-A128-01	2	480597	113093305	59891	-0.0749
TCGA-AO-A128-01	2	113093862	113150509	33	0.1093
TCGA-AO-A128-01	2	113155116	113283164	72	0.3213
TCGA-AO-A128-01	2	113287135	113363415	43	0.1588
TCGA-AO-A128-01	2	113365067	217989690	57862	-0.0725
TCGA-AO-A128-01	2	217998474	218141307	66	0.2558
TCGA-AO-A128-01	2	218143029	218516482	180	-0.0809
TCGA-AO-A128-01	2	218517129	218696418	94	0.1079
TCGA-AO-A128-01	2	218696991	236843202	11119	-0.0721
TCGA-AO-A128-01	2	236845171	236847307	2	-1.4782
TCGA-AO-A128-01	2	236849207	241537572	2733	-0.0715
TCGA-AO-A128-01	3	2170634	65008649	36747	0.0821
TCGA-AO-A128-01	3	65012946	65035121	24	0.68
TCGA-AO-A128-01	3	65041738	76233468	7312	0.0811
TCGA-AO-A128-01	3	76237877	90376841	7183	0.2369
TCGA-AO-A128-01	3	90401331	90436486	3	-0.8518
TCGA-AO-A128-01	3	90436812	95947748	986	0.2348
TCGA-AO-A128-01	3	95948058	96092538	61	-0.2708
TCGA-AO-A128-01	3	96097299	105637085	5196	0.2255
TCGA-AO-A128-01	3	105638015	105639844	2	-1.2657
TCGA-AO-A128-01	3	105640325	113906806	4620	0.2409
TCGA-AO-A128-01	3	113907187	121475905	4591	0.2083
TCGA-AO-A128-01	3	121478073	121571465	41	0.2986
TCGA-AO-A128-01	3	121572059	121676841	2	-1.0917
TCGA-AO-A128-01	3	121681376	197812401	40387	0.2319
TCGA-AO-A128-01	4	1059384	187842528	103414	-0.0848
TCGA-AO-A128-01	5	914118	50837510	26104	0.0816
TCGA-AO-A128-01	5	50837542	57883950	4425	-0.0819
TCGA-AO-A128-01	5	57884185	57967190	71	-0.4952
TCGA-AO-A128-01	5	57972823	152903924	53120	-0.0866
TCGA-AO-A128-01	5	152905058	153080831	88	-0.5566
TCGA-AO-A128-01	5	153087229	165215045	7743	-0.0895
TCGA-AO-A128-01	5	165225531	165225860	3	-1.2725
TCGA-AO-A128-01	5	165229943	180934240	9479	-0.091
TCGA-AO-A128-01	6	1011760	1151603	134	-0.0989
TCGA-AO-A128-01	6	1151836	1640317	401	0.1049
TCGA-AO-A128-01	6	1641091	1901261	181	-0.0712
TCGA-AO-A128-01	6	1901774	1906627	3	-1.0307
TCGA-AO-A128-01	6	1906694	6592816	3370	-0.0876
TCGA-AO-A128-01	6	6593462	6599009	10	-0.9383
TCGA-AO-A128-01	6	6599429	66822492	32694	-0.0908
TCGA-AO-A128-01	6	66823185	66825399	2	1.4434
TCGA-AO-A128-01	6	66831529	124520400	32297	-0.0858
TCGA-AO-A128-01	6	124522003	124614964	78	-0.4054
TCGA-AO-A128-01	6	124615564	170596889	27897	-0.0862
TCGA-AO-A128-01	7	664936	40784908	23352	0.2387
TCGA-AO-A128-01	7	40785307	57864241	10215	0.0828
TCGA-AO-A128-01	7	57876479	96400243	15553	0.335
TCGA-AO-A128-01	7	96408434	107211323	5367	0.3645
TCGA-AO-A128-01	7	107211758	110715785	1945	0.094
TCGA-AO-A128-01	7	110719773	126286574	8125	-0.089
TCGA-AO-A128-01	7	126287031	139971318	7854	0.0782
TCGA-AO-A128-01	7	139971897	139972118	2	-1.491
TCGA-AO-A128-01	7	139972940	158592540	9489	0.08
TCGA-AO-A128-01	8	667625	19078740	10132	-0.0908
TCGA-AO-A128-01	8	19078840	19081848	4	-2.7226
TCGA-AO-A128-01	8	19083112	37485390	11868	-0.094
TCGA-AO-A128-01	8	37489935	39648307	891	0.232
TCGA-AO-A128-01	8	39648737	39918326	145	0.3961
TCGA-AO-A128-01	8	39927147	43013908	2011	0.4749
TCGA-AO-A128-01	8	43014849	56259673	5230	0.3557
TCGA-AO-A128-01	8	56260770	56264349	2	-1.1158
TCGA-AO-A128-01	8	56267969	131762503	44605	0.3597
TCGA-AO-A128-01	8	131764239	133734451	1587	0.403
TCGA-AO-A128-01	8	133734700	144182542	5713	0.3542
TCGA-AO-A128-01	9	789794	20314366	12529	0.0863
TCGA-AO-A128-01	9	20316447	20318360	5	-1.4104
TCGA-AO-A128-01	9	20322798	89621005	25812	0.086
TCGA-AO-A128-01	9	89622285	89622494	2	-2.0678
TCGA-AO-A128-01	9	89623028	94042968	2735	0.0895
TCGA-AO-A128-01	9	94044811	109676994	10184	-0.0789
TCGA-AO-A128-01	9	109679631	128050213	12264	0.0892
TCGA-AO-A128-01	9	128050917	128053746	3	-1.1462
TCGA-AO-A128-01	9	128056358	138044505	4900	0.0915
TCGA-AO-A128-01	10	366509	5453194	3306	0.095
TCGA-AO-A128-01	10	5453255	5595979	88	0.251
TCGA-AO-A128-01	10	5596333	18142262	9474	0.0838
TCGA-AO-A128-01	10	18145037	18145057	2	-1.3601
TCGA-AO-A128-01	10	18145261	27689101	6306	0.0792
TCGA-AO-A128-01	10	27689252	27689431	2	-1.4358
TCGA-AO-A128-01	10	27689990	57418699	14437	0.0838
TCGA-AO-A128-01	10	57422177	57425145	5	-1.1429
TCGA-AO-A128-01	10	57428000	87416948	18567	0.0886
TCGA-AO-A128-01	10	87417107	97931542	6463	-0.087
TCGA-AO-A128-01	10	97931593	110688912	7580	0.0806
TCGA-AO-A128-01	10	110689236	117483011	4743	-0.0758
TCGA-AO-A128-01	10	117483203	119645034	1483	0.0732
TCGA-AO-A128-01	10	119648469	119648559	2	-1.517
TCGA-AO-A128-01	10	119649612	126592825	5130	0.0902
TCGA-AO-A128-01	10	126593502	126986211	283	0.2522
TCGA-AO-A128-01	10	126986592	133411599	3363	0.087
TCGA-AO-A128-01	11	456012	134272740	77498	-0.0863
TCGA-AO-A128-01	12	780472	69714135	37400	-0.0836
TCGA-AO-A128-01	12	69714359	69714386	2	-1.8765
TCGA-AO-A128-01	12	69715509	78403805	5309	-0.0798
TCGA-AO-A128-01	12	78406275	78506043	76	-0.4971
TCGA-AO-A128-01	12	78515718	132605822	31459	-0.0848
TCGA-AO-A128-01	13	18874255	47709897	18352	-0.0818
TCGA-AO-A128-01	13	47718710	48432250	511	0.0981
TCGA-AO-A128-01	13	48432481	114226675	38099	-0.079
TCGA-AO-A128-01	14	20033191	105533894	49737	-0.0804
TCGA-AO-A128-01	15	23437561	31658062	3282	-0.0789
TCGA-AO-A128-01	15	31660796	51369345	11135	-0.2709
TCGA-AO-A128-01	15	51369592	52852926	880	-0.0802
TCGA-AO-A128-01	15	52853022	56609718	2535	-0.2804
TCGA-AO-A128-01	15	56610431	101344124	26899	-0.0785
TCGA-AO-A128-01	16	603333	81937748	36714	-0.0845
TCGA-AO-A128-01	16	81937798	82016005	58	0.1442
TCGA-AO-A128-01	16	82017014	89317317	4394	-0.0819
TCGA-AO-A128-01	17	1074619	82481857	36969	-0.0862
TCGA-AO-A128-01	17	82482031	82490657	4	-1.8979
TCGA-AO-A128-01	17	82491800	82959812	272	-0.1006
TCGA-AO-A128-01	18	326691	79349796	42922	-0.0791
TCGA-AO-A128-01	19	283868	10632616	3582	0.0798
TCGA-AO-A128-01	19	10640062	10993948	161	0.4738
TCGA-AO-A128-01	19	10994305	11165166	82	0.3153
TCGA-AO-A128-01	19	11165258	23868489	5225	0.0724
TCGA-AO-A128-01	19	23868903	37564651	6324	-0.0895
TCGA-AO-A128-01	19	37565879	58370362	8754	0.2231
TCGA-AO-A128-01	20	472817	5750553	3111	0.0915
TCGA-AO-A128-01	20	5752029	5756393	3	-1.2713
TCGA-AO-A128-01	20	5762636	63588502	34412	0.0888
TCGA-AO-A128-01	21	13974127	15559496	1092	0.1002
TCGA-AO-A128-01	21	15559760	21245543	3578	-0.0772
TCGA-AO-A128-01	21	21246715	46262057	15922	0.0941
TCGA-AO-A128-01	22	16934932	36724006	9650	-0.0841
TCGA-AO-A128-01	22	36726045	37008796	212	0.0977
TCGA-AO-A128-01	22	37010293	48940621	7214	-0.0918
TCGA-AO-A128-01	X	3236359	48190190	20355	0.0442
TCGA-AO-A128-01	X	48190857	101876564	18988	0.0272
TCGA-AO-A128-01	X	101878190	140776978	18005	0.0414
TCGA-AO-A128-01	X	140779147	155677414	6616	-0.1478
TCGA-A7-A6VW-01	1	3301765	4164498	470	-0.2773
TCGA-A7-A6VW-01	1	4164586	5676786	1230	-0.3782
TCGA-A7-A6VW-01	1	5678400	19931302	7654	-0.2824
TCGA-A7-A6VW-01	1	19931334	19931353	2	-2.5458
TCGA-A7-A6VW-01	1	19931980	20851144	596	-0.2679
TCGA-A7-A6VW-01	1	20853520	20862105	4	-1.1555
TCGA-A7-A6VW-01	1	20868379	29684426	4040	-0.2785
TCGA-A7-A6VW-01	1	29684712	30224092	408	-0.3993
TCGA-A7-A6VW-01	1	30225497	30554419	262	-0.3261
TCGA-A7-A6VW-01	1	30561438	33078020	1090	-0.2818
TCGA-A7-A6VW-01	1	33079343	34311300	862	-0.3516
TCGA-A7-A6VW-01	1	34315811	48128610	7439	0.2726
TCGA-A7-A6VW-01	1	48129970	50067414	962	0.164
TCGA-A7-A6VW-01	1	50068568	56910377	4035	0.2592
TCGA-A7-A6VW-01	1	56910951	57334113	374	0.2022
TCGA-A7-A6VW-01	1	57334141	58061182	629	0.148
TCGA-A7-A6VW-01	1	58062156	63327484	3609	0.244
TCGA-A7-A6VW-01	1	63330661	63376159	30	-0.0399
TCGA-A7-A6VW-01	1	63378839	68741599	3873	0.2242
TCGA-A7-A6VW-01	1	68742722	76358802	4171	0.1385
TCGA-A7-A6VW-01	1	76358910	76360958	2	1.4906
TCGA-A7-A6VW-01	1	76361311	76775710	293	0.1548
TCGA-A7-A6VW-01	1	76779141	96075543	11766	0.2163
TCGA-A7-A6VW-01	1	96079215	107236395	6203	0.1836
TCGA-A7-A6VW-01	1	107243039	114208283	4198	0.2219
TCGA-A7-A6VW-01	1	114208507	114209546	2	1.4491
TCGA-A7-A6VW-01	1	114209793	115702529	975	0.202
TCGA-A7-A6VW-01	1	115703034	157432331	6240	0.2414
TCGA-A7-A6VW-01	1	157435616	174400629	11635	0.2106
TCGA-A7-A6VW-01	1	174401615	177176589	1404	0.1455
TCGA-A7-A6VW-01	1	177176639	183634040	4304	0.2138
TCGA-A7-A6VW-01	1	183638950	183753795	74	-0.3888
TCGA-A7-A6VW-01	1	183755264	188040237	2688	0.2038
TCGA-A7-A6VW-01	1	188043150	193192218	2933	0.1477
TCGA-A7-A6VW-01	1	193192932	193379534	163	-0.4137
TCGA-A7-A6VW-01	1	193384941	200258796	3943	0.1527
TCGA-A7-A6VW-01	1	200261508	204175121	2470	0.2376
TCGA-A7-A6VW-01	1	204176157	204216456	34	-0.2694
TCGA-A7-A6VW-01	1	204240497	204623754	334	0.2215
TCGA-A7-A6VW-01	1	204626771	210307314	3816	0.5435
TCGA-A7-A6VW-01	1	210307831	214710383	2960	0.5007
TCGA-A7-A6VW-01	1	214711204	236605104	13959	0.4185
TCGA-A7-A6VW-01	1	236605645	238289624	1425	0.3559
TCGA-A7-A6VW-01	1	238293335	238293923	3	-0.756
TCGA-A7-A6VW-01	1	238295414	238307005	12	0.1649
TCGA-A7-A6VW-01	1	238307645	242604649	3200	0.3748
TCGA-A7-A6VW-01	1	242606104	244330926	995	0.313
TCGA-A7-A6VW-01	1	244331854	247650984	1398	0.4008
TCGA-A7-A6VW-01	2	480597	638190	141	0.1757
TCGA-A7-A6VW-01	2	640311	5405998	2489	0.1094
TCGA-A7-A6VW-01	2	5406225	8896673	2563	0.1563
TCGA-A7-A6VW-01	2	8906283	11694433	1853	0.2094
TCGA-A7-A6VW-01	2	11694542	21848743	6924	0.161
TCGA-A7-A6VW-01	2	21852196	23065880	717	0.1005
TCGA-A7-A6VW-01	2	23066243	25238698	1148	0.1797
TCGA-A7-A6VW-01	2	25239416	28624686	1620	0.4285
TCGA-A7-A6VW-01	2	28624767	33835638	2867	0.3791
TCGA-A7-A6VW-01	2	33835913	35199391	778	0.3179
TCGA-A7-A6VW-01	2	35199898	38635081	1683	0.3984
TCGA-A7-A6VW-01	2	38646657	38653468	6	-0.4524
TCGA-A7-A6VW-01	2	38656832	40150492	819	0.3821
TCGA-A7-A6VW-01	2	40150630	41145494	670	0.3094
TCGA-A7-A6VW-01	2	41357637	41535490	132	0.3715
TCGA-A7-A6VW-01	2	41539579	58484808	9848	0.4208
TCGA-A7-A6VW-01	2	58485260	60992233	1652	0.2729
TCGA-A7-A6VW-01	2	60992306	69527667	4953	0.39
TCGA-A7-A6VW-01	2	69529583	75964796	3569	0.1732
TCGA-A7-A6VW-01	2	75966004	83847810	4161	0.0861
TCGA-A7-A6VW-01	2	83851036	102810059	5751	0.1998
TCGA-A7-A6VW-01	2	102810427	104964041	1260	0.14
TCGA-A7-A6VW-01	2	104965547	106383232	1064	0.2008
TCGA-A7-A6VW-01	2	106386303	108136742	948	0.136
TCGA-A7-A6VW-01	2	108136837	114204074	2637	0.2085
TCGA-A7-A6VW-01	2	114206786	117946927	1704	0.1214
TCGA-A7-A6VW-01	2	117947518	121795534	2331	0.2194
TCGA-A7-A6VW-01	2	121798271	121821952	23	-0.3921
TCGA-A7-A6VW-01	2	121832742	122485139	438	0.1895
TCGA-A7-A6VW-01	2	122489393	126730046	1785	0.1081
TCGA-A7-A6VW-01	2	126734615	128258553	825	0.2104
TCGA-A7-A6VW-01	2	128271317	128308686	26	-0.4416
TCGA-A7-A6VW-01	2	128310660	128375070	33	0.0397
TCGA-A7-A6VW-01	2	128377190	128411244	20	0.4684
TCGA-A7-A6VW-01	2	128416724	129753577	968	-0.0189
TCGA-A7-A6VW-01	2	129754173	129755390	2	-1.3118
TCGA-A7-A6VW-01	2	129755891	133443992	1087	-0.0402
TCGA-A7-A6VW-01	2	133444089	134114990	517	0.0071
TCGA-A7-A6VW-01	2	134115554	140922410	3639	-0.0662
TCGA-A7-A6VW-01	2	140924592	141082972	120	-0.5218
TCGA-A7-A6VW-01	2	141084199	141203146	68	-0.2273
TCGA-A7-A6VW-01	2	141204111	141226768	15	-0.6603
TCGA-A7-A6VW-01	2	141228852	141337683	69	-0.2054
TCGA-A7-A6VW-01	2	141344094	141447242	72	-0.483
TCGA-A7-A6VW-01	2	141451178	141588332	111	-0.1725
TCGA-A7-A6VW-01	2	141590645	143808767	1413	-0.0204
TCGA-A7-A6VW-01	2	143809429	148453300	2371	0.1063
TCGA-A7-A6VW-01	2	148453329	153238442	3085	0.184
TCGA-A7-A6VW-01	2	153239463	155739964	1375	0.1079
TCGA-A7-A6VW-01	2	155739986	168122163	7028	0.185
TCGA-A7-A6VW-01	2	168124759	169271180	860	0.2144
TCGA-A7-A6VW-01	2	169271942	169277242	3	-0.6546
TCGA-A7-A6VW-01	2	169279232	174155013	3117	0.2267
TCGA-A7-A6VW-01	2	174155321	179227106	3019	0.1754
TCGA-A7-A6VW-01	2	179235699	179270520	16	-0.3987
TCGA-A7-A6VW-01	2	179271146	189820906	5328	0.1776
TCGA-A7-A6VW-01	2	189822632	223381565	19208	-0.3724
TCGA-A7-A6VW-01	2	223385109	230485833	4331	-0.1985
TCGA-A7-A6VW-01	2	230486593	241517549	6457	-0.1619
TCGA-A7-A6VW-01	2	241517979	241537572	13	-0.0466
TCGA-A7-A6VW-01	3	2170634	4677212	1403	-0.4449
TCGA-A7-A6VW-01	3	4679693	4679940	2	-1.7535
TCGA-A7-A6VW-01	3	4683555	8282902	2041	-0.415
TCGA-A7-A6VW-01	3	8288739	16112471	5042	-0.3535
TCGA-A7-A6VW-01	3	16113129	22695972	3462	-0.4192
TCGA-A7-A6VW-01	3	22704589	26460909	2324	-0.3509
TCGA-A7-A6VW-01	3	26461179	27483055	512	-0.4019
TCGA-A7-A6VW-01	3	27489828	27544980	26	-1.5327
TCGA-A7-A6VW-01	3	27547315	46507654	11628	-0.3726
TCGA-A7-A6VW-01	3	46507698	52852259	2511	-0.3118
TCGA-A7-A6VW-01	3	52855755	59720118	4522	-0.3818
TCGA-A7-A6VW-01	3	61040294	61258716	209	-0.8136
TCGA-A7-A6VW-01	3	61266795	62493890	836	-0.3834
TCGA-A7-A6VW-01	3	62496877	62497122	2	-3.0015
TCGA-A7-A6VW-01	3	62498924	73567282	8058	-0.3777
TCGA-A7-A6VW-01	3	73567314	77773583	2230	-0.4345
TCGA-A7-A6VW-01	3	77775868	80559864	1512	-0.3806
TCGA-A7-A6VW-01	3	80563630	80599989	15	0.1671
